clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,decode_backend,cut_backend,run_id
3Dx_Ze4O6Cc_s0000099714_e0000104862,3Dx_Ze4O6Cc,99.714,104.862,5.148,1.0,1.0,5.82,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000099714_e0000104862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000107554_e0000112190,3Dx_Ze4O6Cc,107.554,112.19,4.636,0.8,1.0,7.44,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000107554_e0000112190.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000112482_e0000115134,3Dx_Ze4O6Cc,112.482,115.134,2.652,1.0,1.0,9.07,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000112482_e0000115134.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000115362_e0000119550,3Dx_Ze4O6Cc,115.362,119.55,4.188,1.0,1.0,8.3,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000115362_e0000119550.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000121602_e0000124190,3Dx_Ze4O6Cc,121.602,124.19,2.588,1.0,1.0,7.07,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000121602_e0000124190.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000133122_e0000138122,3Dx_Ze4O6Cc,133.122,138.122,5.0,1.0,1.0,6.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000133122_e0000138122.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000141122_e0000146122,3Dx_Ze4O6Cc,141.122,146.122,5.0,0.8,1.0,6.91,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000141122_e0000146122.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000145122_e0000148606,3Dx_Ze4O6Cc,145.122,148.606,3.484,1.0,1.0,7.11,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000145122_e0000148606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000148898_e0000151198,3Dx_Ze4O6Cc,148.898,151.198,2.3,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000148898_e0000151198.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000151394_e0000160350,3Dx_Ze4O6Cc,151.394,160.35,8.956,0.889,1.0,6.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000151394_e0000160350.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000164610_e0000169610,3Dx_Ze4O6Cc,164.61,169.61,5.0,1.0,1.0,4.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000164610_e0000169610.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000168610_e0000173610,3Dx_Ze4O6Cc,168.61,173.61,5.0,1.0,1.0,5.25,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000168610_e0000173610.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000176610_e0000179166,3Dx_Ze4O6Cc,176.61,179.166,2.556,1.0,1.0,6.16,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000176610_e0000179166.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000179682_e0000183678,3Dx_Ze4O6Cc,179.682,183.678,3.996,1.0,1.0,7.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000179682_e0000183678.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000183778_e0000189470,3Dx_Ze4O6Cc,183.778,189.47,5.692,1.0,1.0,5.85,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000183778_e0000189470.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000189666_e0000195134,3Dx_Ze4O6Cc,189.666,195.134,5.468,0.833,1.0,6.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000189666_e0000195134.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000195330_e0000201310,3Dx_Ze4O6Cc,195.33,201.31,5.98,1.0,1.0,7.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000195330_e0000201310.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000201442_e0000205150,3Dx_Ze4O6Cc,201.442,205.15,3.708,1.0,1.0,6.46,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000201442_e0000205150.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000205314_e0000211582,3Dx_Ze4O6Cc,205.314,211.582,6.268,0.833,1.0,5.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000205314_e0000211582.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000211682_e0000213886,3Dx_Ze4O6Cc,211.682,213.886,2.204,1.0,1.0,8.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000211682_e0000213886.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000213986_e0000220382,3Dx_Ze4O6Cc,213.986,220.382,6.396,1.0,1.0,7.62,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000213986_e0000220382.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000220738_e0000223678,3Dx_Ze4O6Cc,220.738,223.678,2.94,1.0,1.0,7.51,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000220738_e0000223678.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000247618_e0000249822,3Dx_Ze4O6Cc,247.618,249.822,2.204,1.0,1.0,5.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000247618_e0000249822.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000250018_e0000258046,3Dx_Ze4O6Cc,250.018,258.046,8.028,1.0,1.0,5.84,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000250018_e0000258046.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000258338_e0000261054,3Dx_Ze4O6Cc,258.338,261.054,2.716,1.0,1.0,4.61,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000258338_e0000261054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000261186_e0000263934,3Dx_Ze4O6Cc,261.186,263.934,2.748,1.0,1.0,5.95,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000261186_e0000263934.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000264066_e0000274750,3Dx_Ze4O6Cc,264.066,274.75,10.684,0.8,1.0,5.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000264066_e0000274750.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000274850_e0000277438,3Dx_Ze4O6Cc,274.85,277.438,2.588,1.0,1.0,6.04,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000274850_e0000277438.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000277634_e0000282078,3Dx_Ze4O6Cc,277.634,282.078,4.444,1.0,1.0,7.05,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000277634_e0000282078.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000289666_e0000291774,3Dx_Ze4O6Cc,289.666,291.774,2.108,1.0,1.0,10.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000289666_e0000291774.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000335682_e0000343038,3Dx_Ze4O6Cc,335.682,343.038,7.356,0.875,1.0,6.5,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000335682_e0000343038.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000347042_e0000353854,3Dx_Ze4O6Cc,347.042,353.854,6.812,1.0,1.0,5.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000347042_e0000353854.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000365698_e0000369054,3Dx_Ze4O6Cc,365.698,369.054,3.356,1.0,1.0,7.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000365698_e0000369054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000386786_e0000391786,3Dx_Ze4O6Cc,386.786,391.786,5.0,1.0,1.0,4.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000386786_e0000391786.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000390786_e0000395786,3Dx_Ze4O6Cc,390.786,395.786,5.0,0.8,1.0,5.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000390786_e0000395786.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000394786_e0000399786,3Dx_Ze4O6Cc,394.786,399.786,5.0,1.0,1.0,4.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000394786_e0000399786.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000413890_e0000418910,3Dx_Ze4O6Cc,413.89,418.91,5.02,0.8,1.0,5.8,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000413890_e0000418910.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000420962_e0000428894,3Dx_Ze4O6Cc,420.962,428.894,7.932,0.875,1.0,5.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000420962_e0000428894.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000445538_e0000450206,3Dx_Ze4O6Cc,445.538,450.206,4.668,1.0,1.0,6.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000445538_e0000450206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000467554_e0000476798,3Dx_Ze4O6Cc,467.554,476.798,9.244,0.889,1.0,5.36,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000467554_e0000476798.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000493058_e0000498058,3Dx_Ze4O6Cc,493.058,498.058,5.0,1.0,1.0,4.35,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000493058_e0000498058.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000497058_e0000502058,3Dx_Ze4O6Cc,497.058,502.058,5.0,1.0,1.0,4.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000497058_e0000502058.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000501058_e0000506058,3Dx_Ze4O6Cc,501.058,506.058,5.0,0.8,1.0,5.6,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000501058_e0000506058.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000505058_e0000507742,3Dx_Ze4O6Cc,505.058,507.742,2.684,1.0,1.0,4.71,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000505058_e0000507742.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000507938_e0000510270,3Dx_Ze4O6Cc,507.938,510.27,2.332,1.0,1.0,4.36,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000507938_e0000510270.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000510690_e0000515998,3Dx_Ze4O6Cc,510.69,515.998,5.308,1.0,1.0,7.39,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000510690_e0000515998.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000516226_e0000521226,3Dx_Ze4O6Cc,516.226,521.226,5.0,0.8,1.0,6.33,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000516226_e0000521226.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000520226_e0000525226,3Dx_Ze4O6Cc,520.226,525.226,5.0,1.0,1.0,4.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000520226_e0000525226.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000524226_e0000529226,3Dx_Ze4O6Cc,524.226,529.226,5.0,0.8,1.0,4.97,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000524226_e0000529226.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000528226_e0000532030,3Dx_Ze4O6Cc,528.226,532.03,3.804,0.75,1.0,3.76,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000528226_e0000532030.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000532162_e0000540606,3Dx_Ze4O6Cc,532.162,540.606,8.444,1.0,1.0,4.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000532162_e0000540606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000540898_e0000547038,3Dx_Ze4O6Cc,540.898,547.038,6.14,0.857,1.0,6.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000540898_e0000547038.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000547138_e0000549310,3Dx_Ze4O6Cc,547.138,549.31,2.172,1.0,1.0,6.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000547138_e0000549310.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000549410_e0000556158,3Dx_Ze4O6Cc,549.41,556.158,6.748,0.857,1.0,5.63,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000549410_e0000556158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000602370_e0000607902,3Dx_Ze4O6Cc,602.37,607.902,5.532,0.8,1.0,6.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000602370_e0000607902.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000608034_e0000615486,3Dx_Ze4O6Cc,608.034,615.486,7.452,1.0,1.0,5.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000608034_e0000615486.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000615586_e0000619614,3Dx_Ze4O6Cc,615.586,619.614,4.028,1.0,1.0,5.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000615586_e0000619614.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000619714_e0000624714,3Dx_Ze4O6Cc,619.714,624.714,5.0,1.0,1.0,4.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000619714_e0000624714.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000623714_e0000628714,3Dx_Ze4O6Cc,623.714,628.714,5.0,1.0,1.0,4.37,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000623714_e0000628714.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000627714_e0000632714,3Dx_Ze4O6Cc,627.714,632.714,5.0,1.0,1.0,4.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000627714_e0000632714.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000631714_e0000634974,3Dx_Ze4O6Cc,631.714,634.974,3.26,1.0,1.0,5.13,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000631714_e0000634974.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000635298_e0000638494,3Dx_Ze4O6Cc,635.298,638.494,3.196,1.0,1.0,6.63,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000635298_e0000638494.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000649218_e0000654218,3Dx_Ze4O6Cc,649.218,654.218,5.0,1.0,1.0,5.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000649218_e0000654218.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000653218_e0000658218,3Dx_Ze4O6Cc,653.218,658.218,5.0,0.8,1.0,3.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000653218_e0000658218.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000668770_e0000673770,3Dx_Ze4O6Cc,668.77,673.77,5.0,1.0,1.0,6.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000668770_e0000673770.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000672770_e0000677770,3Dx_Ze4O6Cc,672.77,677.77,5.0,0.8,1.0,7.3,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000672770_e0000677770.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3Dx_Ze4O6Cc_s0000676770_e0000681770,3Dx_Ze4O6Cc,676.77,681.77,5.0,1.0,1.0,6.66,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3Dx_Ze4O6Cc_s0000676770_e0000681770.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000004322_e0000008574,3RIBiFUS-k8,4.322,8.574,4.252,1.0,1.0,18.95,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000004322_e0000008574.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000008930_e0000011678,3RIBiFUS-k8,8.93,11.678,2.748,1.0,1.0,19.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000008930_e0000011678.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000013858_e0000017406,3RIBiFUS-k8,13.858,17.406,3.548,1.0,1.0,17.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000013858_e0000017406.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000019746_e0000028638,3RIBiFUS-k8,19.746,28.638,8.892,1.0,1.0,18.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000019746_e0000028638.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000028994_e0000032318,3RIBiFUS-k8,28.994,32.318,3.324,1.0,1.0,18.54,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000028994_e0000032318.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000034786_e0000039006,3RIBiFUS-k8,34.786,39.006,4.22,1.0,1.0,18.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000034786_e0000039006.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000039298_e0000042366,3RIBiFUS-k8,39.298,42.366,3.068,1.0,1.0,18.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000039298_e0000042366.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000042690_e0000049598,3RIBiFUS-k8,42.69,49.598,6.908,1.0,1.0,18.23,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000042690_e0000049598.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000049922_e0000054654,3RIBiFUS-k8,49.922,54.654,4.732,1.0,1.0,18.67,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000049922_e0000054654.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000054818_e0000059294,3RIBiFUS-k8,54.818,59.294,4.476,1.0,1.0,18.3,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000054818_e0000059294.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000059586_e0000067230,3RIBiFUS-k8,59.586,67.23,7.644,1.0,1.0,18.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000059586_e0000067230.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000067554_e0000077822,3RIBiFUS-k8,67.554,77.822,10.268,1.0,1.0,18.15,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000067554_e0000077822.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000078146_e0000086366,3RIBiFUS-k8,78.146,86.366,8.22,1.0,1.0,18.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000078146_e0000086366.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000086658_e0000090238,3RIBiFUS-k8,86.658,90.238,3.58,1.0,1.0,18.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000086658_e0000090238.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000090626_e0000093470,3RIBiFUS-k8,90.626,93.47,2.844,1.0,1.0,19.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000090626_e0000093470.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000095874_e0000101246,3RIBiFUS-k8,95.874,101.246,5.372,1.0,1.0,18.63,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000095874_e0000101246.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000103586_e0000107646,3RIBiFUS-k8,103.586,107.646,4.06,1.0,1.0,18.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000103586_e0000107646.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
3RIBiFUS-k8_s0000108002_e0000110558,3RIBiFUS-k8,108.002,110.558,2.556,1.0,1.0,18.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/3RIBiFUS-k8_s0000108002_e0000110558.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
