clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
7URysGbqZ1w_clip0008_t00054,7URysGbqZ1w,54.338,57.502,3.164,1.0,1.0,4.31,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0008_t00054.mp4
7URysGbqZ1w_clip0009_t00058,7URysGbqZ1w,58.53,66.078,7.548,1.0,1.0,4.53,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0009_t00058.mp4
7URysGbqZ1w_clip0010_t00068,7URysGbqZ1w,68.61,70.91,2.3,1.0,1.0,5.46,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0010_t00068.mp4
7URysGbqZ1w_clip0011_t00071,7URysGbqZ1w,71.042,73.566,2.524,1.0,1.0,4.04,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0011_t00071.mp4
7URysGbqZ1w_clip0012_t00076,7URysGbqZ1w,76.098,84.446,8.348,1.0,1.0,4.96,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0012_t00076.mp4
7URysGbqZ1w_clip0013_t00085,7URysGbqZ1w,85.09,87.934,2.844,1.0,1.0,3.18,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0013_t00085.mp4
7URysGbqZ1w_clip0014_t00088,7URysGbqZ1w,88.834,92.99,4.156,1.0,1.0,5.51,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0014_t00088.mp4
7URysGbqZ1w_clip0015_t00093,7URysGbqZ1w,93.218,96.926,3.708,1.0,1.0,4.68,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0015_t00093.mp4
7URysGbqZ1w_clip0016_t00102,7URysGbqZ1w,102.338,104.798,2.46,1.0,1.0,4.74,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0016_t00102.mp4
7URysGbqZ1w_clip0017_t00107,7URysGbqZ1w,107.458,112.222,4.764,1.0,1.0,6.06,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0017_t00107.mp4
7URysGbqZ1w_clip0018_t00112,7URysGbqZ1w,112.45,115.71,3.26,1.0,1.0,4.7,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0018_t00112.mp4
7URysGbqZ1w_clip0019_t00118,7URysGbqZ1w,118.722,120.766,2.044,1.0,1.0,5.93,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0019_t00118.mp4
7URysGbqZ1w_clip0020_t00122,7URysGbqZ1w,122.658,125.438,2.78,1.0,1.0,5.61,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0020_t00122.mp4
7URysGbqZ1w_clip0021_t00126,7URysGbqZ1w,126.946,130.494,3.548,1.0,1.0,6.53,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0021_t00126.mp4
7URysGbqZ1w_clip0022_t00133,7URysGbqZ1w,133.538,137.534,3.996,1.0,1.0,5.81,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0022_t00133.mp4
7URysGbqZ1w_clip0023_t00138,7URysGbqZ1w,138.114,141.694,3.58,1.0,1.0,6.23,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0023_t00138.mp4
7URysGbqZ1w_clip0024_t00141,7URysGbqZ1w,141.89,144.606,2.716,1.0,1.0,4.71,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0024_t00141.mp4
7URysGbqZ1w_clip0025_t00147,7URysGbqZ1w,147.362,149.79,2.428,1.0,1.0,4.77,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0025_t00147.mp4
7URysGbqZ1w_clip0026_t00149,7URysGbqZ1w,149.954,152.862,2.908,1.0,1.0,4.5,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0026_t00149.mp4
7URysGbqZ1w_clip0027_t00153,7URysGbqZ1w,153.09,155.39,2.3,1.0,1.0,5.47,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0027_t00153.mp4
7URysGbqZ1w_clip0028_t00158,7URysGbqZ1w,158.434,161.406,2.972,1.0,1.0,6.54,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0028_t00158.mp4
7URysGbqZ1w_clip0029_t00161,7URysGbqZ1w,161.826,165.694,3.868,1.0,1.0,5.62,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0029_t00161.mp4
7URysGbqZ1w_clip0030_t00166,7URysGbqZ1w,166.05,168.894,2.844,1.0,1.0,5.5,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0030_t00166.mp4
7URysGbqZ1w_clip0031_t00169,7URysGbqZ1w,169.154,173.79,4.636,1.0,1.0,6.06,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0031_t00169.mp4
7URysGbqZ1w_clip0032_t00181,7URysGbqZ1w,181.314,184.126,2.812,1.0,1.0,6.71,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0032_t00181.mp4
7URysGbqZ1w_clip0033_t00193,7URysGbqZ1w,193.346,199.038,5.692,1.0,1.0,4.41,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0033_t00193.mp4
7URysGbqZ1w_clip0034_t00199,7URysGbqZ1w,199.458,203.102,3.644,1.0,1.0,3.25,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0034_t00199.mp4
7URysGbqZ1w_clip0035_t00203,7URysGbqZ1w,203.298,206.302,3.004,1.0,1.0,4.51,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0035_t00203.mp4
7URysGbqZ1w_clip0036_t00206,7URysGbqZ1w,206.626,209.662,3.036,1.0,1.0,4.62,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0036_t00206.mp4
7URysGbqZ1w_clip0037_t00209,7URysGbqZ1w,209.922,213.63,3.708,1.0,1.0,4.62,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0037_t00209.mp4
7URysGbqZ1w_clip0038_t00217,7URysGbqZ1w,217.858,224.83,6.972,1.0,1.0,5.41,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0038_t00217.mp4
7URysGbqZ1w_clip0039_t00225,7URysGbqZ1w,225.954,228.702,2.748,1.0,1.0,5.06,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0039_t00225.mp4
7URysGbqZ1w_clip0040_t00228,7URysGbqZ1w,228.962,232.03,3.068,1.0,1.0,4.12,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0040_t00228.mp4
7URysGbqZ1w_clip0041_t00232,7URysGbqZ1w,232.13,234.654,2.524,1.0,1.0,5.5,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0041_t00232.mp4
7URysGbqZ1w_clip0042_t00236,7URysGbqZ1w,236.45,240.99,4.54,1.0,1.0,5.31,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0042_t00236.mp4
7URysGbqZ1w_clip0043_t00244,7URysGbqZ1w,244.002,248.03,4.028,1.0,1.0,3.25,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0043_t00244.mp4
7URysGbqZ1w_clip0044_t00252,7URysGbqZ1w,252.098,256.67,4.572,1.0,1.0,4.6,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0044_t00252.mp4
7URysGbqZ1w_clip0045_t00257,7URysGbqZ1w,257.794,260.478,2.684,1.0,1.0,7.22,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0045_t00257.mp4
7URysGbqZ1w_clip0046_t00262,7URysGbqZ1w,262.05,267.966,5.916,1.0,1.0,4.93,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0046_t00262.mp4
7URysGbqZ1w_clip0047_t00271,7URysGbqZ1w,271.362,277.246,5.884,1.0,1.0,4.3,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0047_t00271.mp4
7URysGbqZ1w_clip0048_t00277,7URysGbqZ1w,277.762,281.246,3.484,1.0,1.0,4.79,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0048_t00277.mp4
7URysGbqZ1w_clip0049_t00285,7URysGbqZ1w,285.058,291.006,5.948,1.0,1.0,5.52,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0049_t00285.mp4
7URysGbqZ1w_clip0050_t00291,7URysGbqZ1w,291.394,295.134,3.74,1.0,1.0,4.69,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0050_t00291.mp4
7URysGbqZ1w_clip0051_t00295,7URysGbqZ1w,295.298,299.23,3.932,1.0,1.0,4.38,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0051_t00295.mp4
7URysGbqZ1w_clip0052_t00303,7URysGbqZ1w,303.298,309.438,6.14,1.0,1.0,6.12,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0052_t00303.mp4
7URysGbqZ1w_clip0053_t00309,7URysGbqZ1w,309.698,312.318,2.62,1.0,1.0,5.45,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0053_t00309.mp4
7URysGbqZ1w_clip0054_t00317,7URysGbqZ1w,317.57,319.966,2.396,1.0,1.0,7.29,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0054_t00317.mp4
7URysGbqZ1w_clip0055_t00320,7URysGbqZ1w,320.258,324.094,3.836,1.0,1.0,5.74,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0055_t00320.mp4
7URysGbqZ1w_clip0056_t00326,7URysGbqZ1w,326.242,331.742,5.5,1.0,1.0,6.72,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0056_t00326.mp4
7URysGbqZ1w_clip0057_t00331,7URysGbqZ1w,331.906,334.846,2.94,1.0,1.0,5.18,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0057_t00331.mp4
7URysGbqZ1w_clip0058_t00339,7URysGbqZ1w,339.522,341.726,2.204,1.0,1.0,6.42,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0058_t00339.mp4
7URysGbqZ1w_clip0059_t00345,7URysGbqZ1w,345.41,352.606,7.196,1.0,1.0,5.16,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0059_t00345.mp4
7URysGbqZ1w_clip0060_t00355,7URysGbqZ1w,355.746,360.734,4.988,1.0,1.0,4.38,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0060_t00355.mp4
7URysGbqZ1w_clip0061_t00360,7URysGbqZ1w,360.962,366.942,5.98,1.0,1.0,5.18,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0061_t00360.mp4
7URysGbqZ1w_clip0062_t00367,7URysGbqZ1w,367.074,371.134,4.06,1.0,1.0,6.69,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0062_t00367.mp4
7URysGbqZ1w_clip0063_t00371,7URysGbqZ1w,371.33,376.254,4.924,1.0,1.0,4.93,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0063_t00371.mp4
7URysGbqZ1w_clip0064_t00376,7URysGbqZ1w,376.354,380.222,3.868,1.0,1.0,5.5,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0064_t00376.mp4
7URysGbqZ1w_clip0065_t00382,7URysGbqZ1w,382.37,387.87,5.5,1.0,1.0,6.41,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0065_t00382.mp4
7URysGbqZ1w_clip0066_t00388,7URysGbqZ1w,388.738,393.822,5.084,1.0,1.0,5.61,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0066_t00388.mp4
7URysGbqZ1w_clip0067_t00394,7URysGbqZ1w,394.53,399.518,4.988,1.0,1.0,5.6,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0067_t00394.mp4
7URysGbqZ1w_clip0068_t00399,7URysGbqZ1w,399.714,404.714,5.0,1.0,1.0,4.16,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0068_t00399.mp4
7URysGbqZ1w_clip0069_t00403,7URysGbqZ1w,403.714,408.714,5.0,1.0,1.0,4.54,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0069_t00403.mp4
7URysGbqZ1w_clip0070_t00407,7URysGbqZ1w,407.714,412.714,5.0,1.0,1.0,4.65,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0070_t00407.mp4
7URysGbqZ1w_clip0071_t00415,7URysGbqZ1w,415.81,418.43,2.62,1.0,1.0,4.94,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0071_t00415.mp4
7URysGbqZ1w_clip0072_t00423,7URysGbqZ1w,423.394,426.878,3.484,1.0,1.0,5.18,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0072_t00423.mp4
7URysGbqZ1w_clip0073_t00429,7URysGbqZ1w,429.762,437.022,7.26,1.0,1.0,4.72,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0073_t00429.mp4
7URysGbqZ1w_clip0074_t00437,7URysGbqZ1w,437.122,444.638,7.516,1.0,1.0,4.72,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0074_t00437.mp4
7URysGbqZ1w_clip0075_t00449,7URysGbqZ1w,449.762,453.214,3.452,1.0,1.0,5.51,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0075_t00449.mp4
7URysGbqZ1w_clip0076_t00453,7URysGbqZ1w,453.922,457.886,3.964,1.0,1.0,4.28,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0076_t00453.mp4
7URysGbqZ1w_clip0077_t00458,7URysGbqZ1w,458.114,461.566,3.452,1.0,1.0,5.09,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0077_t00458.mp4
7URysGbqZ1w_clip0078_t00461,7URysGbqZ1w,461.698,466.686,4.988,1.0,1.0,4.55,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0078_t00461.mp4
7URysGbqZ1w_clip0079_t00467,7URysGbqZ1w,467.01,469.598,2.588,1.0,1.0,4.76,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0079_t00467.mp4
7URysGbqZ1w_clip0080_t00475,7URysGbqZ1w,475.97,479.134,3.164,1.0,1.0,5.32,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0080_t00475.mp4
7URysGbqZ1w_clip0081_t00480,7URysGbqZ1w,480.546,482.782,2.236,1.0,1.0,4.08,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0081_t00480.mp4
7URysGbqZ1w_clip0082_t00501,7URysGbqZ1w,501.154,503.806,2.652,1.0,1.0,5.34,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0082_t00501.mp4
7URysGbqZ1w_clip0083_t00506,7URysGbqZ1w,506.21,510.27,4.06,1.0,1.0,6.79,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0083_t00506.mp4
7URysGbqZ1w_clip0084_t00510,7URysGbqZ1w,510.722,514.558,3.836,1.0,1.0,6.16,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0084_t00510.mp4
7URysGbqZ1w_clip0085_t00515,7URysGbqZ1w,515.842,522.558,6.716,1.0,1.0,6.29,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0085_t00515.mp4
7URysGbqZ1w_clip0086_t00526,7URysGbqZ1w,526.146,528.222,2.076,1.0,1.0,6.38,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0086_t00526.mp4
7URysGbqZ1w_clip0087_t00531,7URysGbqZ1w,531.298,539.646,8.348,1.0,1.0,5.45,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0087_t00531.mp4
7URysGbqZ1w_clip0088_t00541,7URysGbqZ1w,541.858,544.958,3.1,1.0,1.0,4.32,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0088_t00541.mp4
7URysGbqZ1w_clip0089_t00545,7URysGbqZ1w,545.154,548.446,3.292,1.0,1.0,5.41,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0089_t00545.mp4
7URysGbqZ1w_clip0090_t00549,7URysGbqZ1w,549.282,557.694,8.412,1.0,1.0,6.59,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0090_t00549.mp4
7URysGbqZ1w_clip0091_t00558,7URysGbqZ1w,558.114,560.254,2.14,1.0,1.0,5.75,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0091_t00558.mp4
7URysGbqZ1w_clip0092_t00560,7URysGbqZ1w,560.482,567.87,7.388,1.0,1.0,4.27,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0092_t00560.mp4
7URysGbqZ1w_clip0093_t00568,7URysGbqZ1w,568.29,570.622,2.332,1.0,1.0,6.4,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0093_t00568.mp4
7URysGbqZ1w_clip0094_t00571,7URysGbqZ1w,571.138,573.182,2.044,1.0,1.0,6.67,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0094_t00571.mp4
7URysGbqZ1w_clip0095_t00573,7URysGbqZ1w,573.474,577.246,3.772,1.0,1.0,2.66,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0095_t00573.mp4
7URysGbqZ1w_clip0096_t00580,7URysGbqZ1w,580.45,583.934,3.484,1.0,1.0,3.28,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0096_t00580.mp4
9fvi4IXr6rQ_clip0000_t00014,9fvi4IXr6rQ,14.594,18.526,3.932,1.0,1.0,4.82,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0000_t00014.mp4
9fvi4IXr6rQ_clip0001_t00018,9fvi4IXr6rQ,18.818,23.71,4.892,1.0,1.0,4.35,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0001_t00018.mp4
9fvi4IXr6rQ_clip0002_t00032,9fvi4IXr6rQ,32.034,36.542,4.508,1.0,1.0,6.85,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0002_t00032.mp4
9fvi4IXr6rQ_clip0003_t00039,9fvi4IXr6rQ,39.138,41.438,2.3,1.0,1.0,6.85,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0003_t00039.mp4
9fvi4IXr6rQ_clip0004_t00059,9fvi4IXr6rQ,59.042,66.462,7.42,0.857,1.0,5.56,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0004_t00059.mp4
9fvi4IXr6rQ_clip0005_t00070,9fvi4IXr6rQ,70.37,77.15,6.78,0.857,1.0,5.67,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0005_t00070.mp4
9fvi4IXr6rQ_clip0006_t00093,9fvi4IXr6rQ,93.154,97.182,4.028,1.0,1.0,4.84,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0006_t00093.mp4
9fvi4IXr6rQ_clip0007_t00097,9fvi4IXr6rQ,97.314,101.886,4.572,1.0,1.0,4.62,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0007_t00097.mp4
9fvi4IXr6rQ_clip0008_t00109,9fvi4IXr6rQ,109.154,113.406,4.252,1.0,1.0,5.22,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0008_t00109.mp4
9fvi4IXr6rQ_clip0009_t00113,9fvi4IXr6rQ,113.73,118.878,5.148,1.0,1.0,5.72,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0009_t00113.mp4
9fvi4IXr6rQ_clip0010_t00119,9fvi4IXr6rQ,119.01,122.494,3.484,1.0,1.0,4.87,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0010_t00119.mp4
9fvi4IXr6rQ_clip0011_t00132,9fvi4IXr6rQ,132.162,135.838,3.676,1.0,1.0,3.95,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0011_t00132.mp4
9fvi4IXr6rQ_clip0012_t00140,9fvi4IXr6rQ,140.482,149.342,8.86,0.889,1.0,5.73,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0012_t00140.mp4
9fvi4IXr6rQ_clip0013_t00167,9fvi4IXr6rQ,167.586,171.038,3.452,1.0,1.0,5.71,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0013_t00167.mp4
9fvi4IXr6rQ_clip0014_t00171,9fvi4IXr6rQ,171.266,174.078,2.812,1.0,1.0,6.34,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0014_t00171.mp4
9fvi4IXr6rQ_clip0015_t00177,9fvi4IXr6rQ,177.25,180.606,3.356,1.0,1.0,4.1,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0015_t00177.mp4
9fvi4IXr6rQ_clip0016_t00181,9fvi4IXr6rQ,181.826,184.606,2.78,1.0,1.0,5.4,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0016_t00181.mp4
9fvi4IXr6rQ_clip0017_t00184,9fvi4IXr6rQ,184.898,187.518,2.62,1.0,1.0,5.51,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0017_t00184.mp4
9fvi4IXr6rQ_clip0018_t00189,9fvi4IXr6rQ,189.09,191.134,2.044,1.0,1.0,5.59,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0018_t00189.mp4
9fvi4IXr6rQ_clip0019_t00218,9fvi4IXr6rQ,218.754,224.094,5.34,1.0,1.0,4.29,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0019_t00218.mp4
9fvi4IXr6rQ_clip0020_t00230,9fvi4IXr6rQ,230.21,233.694,3.484,1.0,1.0,6.19,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0020_t00230.mp4
9fvi4IXr6rQ_clip0021_t00233,9fvi4IXr6rQ,233.794,236.766,2.972,1.0,1.0,6.0,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0021_t00233.mp4
9fvi4IXr6rQ_clip0022_t00236,9fvi4IXr6rQ,236.866,243.262,6.396,1.0,1.0,4.85,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0022_t00236.mp4
9fvi4IXr6rQ_clip0023_t00243,9fvi4IXr6rQ,243.554,247.742,4.188,1.0,1.0,5.6,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0023_t00243.mp4
9fvi4IXr6rQ_clip0024_t00247,9fvi4IXr6rQ,247.906,251.582,3.676,1.0,1.0,3.63,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0024_t00247.mp4
9fvi4IXr6rQ_clip0025_t00251,9fvi4IXr6rQ,251.682,261.758,10.076,0.9,1.0,4.37,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0025_t00251.mp4
9fvi4IXr6rQ_clip0026_t00262,9fvi4IXr6rQ,262.818,268.286,5.468,1.0,1.0,5.3,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0026_t00262.mp4
9fvi4IXr6rQ_clip0027_t00268,9fvi4IXr6rQ,268.45,276.446,7.996,0.875,1.0,4.71,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0027_t00268.mp4
9fvi4IXr6rQ_clip0028_t00276,9fvi4IXr6rQ,276.706,282.462,5.756,1.0,1.0,4.66,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0028_t00276.mp4
9fvi4IXr6rQ_clip0029_t00285,9fvi4IXr6rQ,285.954,292.51,6.556,1.0,1.0,4.35,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0029_t00285.mp4
9fvi4IXr6rQ_clip0030_t00307,9fvi4IXr6rQ,307.298,312.298,5.0,1.0,1.0,3.61,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0030_t00307.mp4
9fvi4IXr6rQ_clip0031_t00337,9fvi4IXr6rQ,337.314,340.126,2.812,1.0,1.0,4.13,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0031_t00337.mp4
9fvi4IXr6rQ_clip0032_t00340,9fvi4IXr6rQ,340.226,344.926,4.7,1.0,1.0,3.1,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0032_t00340.mp4
9fvi4IXr6rQ_clip0033_t00345,9fvi4IXr6rQ,345.026,347.902,2.876,1.0,1.0,3.82,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0033_t00345.mp4
9fvi4IXr6rQ_clip0034_t00348,9fvi4IXr6rQ,348.162,352.35,4.188,1.0,1.0,5.06,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0034_t00348.mp4
9fvi4IXr6rQ_clip0035_t00364,9fvi4IXr6rQ,364.034,367.198,3.164,1.0,1.0,4.61,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0035_t00364.mp4
9fvi4IXr6rQ_clip0036_t00367,9fvi4IXr6rQ,367.298,370.558,3.26,1.0,1.0,5.85,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0036_t00367.mp4
9fvi4IXr6rQ_clip0037_t00370,9fvi4IXr6rQ,370.818,374.27,3.452,1.0,1.0,4.55,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0037_t00370.mp4
9fvi4IXr6rQ_clip0038_t00375,9fvi4IXr6rQ,375.97,381.758,5.788,1.0,1.0,4.42,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0038_t00375.mp4
9fvi4IXr6rQ_clip0039_t00381,9fvi4IXr6rQ,381.954,384.766,2.812,1.0,1.0,4.39,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0039_t00381.mp4
9fvi4IXr6rQ_clip0040_t00384,9fvi4IXr6rQ,384.93,390.782,5.852,1.0,1.0,3.36,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0040_t00384.mp4
9fvi4IXr6rQ_clip0041_t00390,9fvi4IXr6rQ,390.914,393.886,2.972,1.0,1.0,3.57,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0041_t00390.mp4
9fvi4IXr6rQ_clip0042_t00405,9fvi4IXr6rQ,405.474,408.574,3.1,1.0,1.0,4.27,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0042_t00405.mp4
9fvi4IXr6rQ_clip0043_t00409,9fvi4IXr6rQ,409.026,419.422,10.396,1.0,1.0,3.73,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0043_t00409.mp4
9fvi4IXr6rQ_clip0044_t00419,9fvi4IXr6rQ,419.522,425.374,5.852,1.0,1.0,2.94,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0044_t00419.mp4
9fvi4IXr6rQ_clip0045_t00426,9fvi4IXr6rQ,426.914,435.838,8.924,1.0,1.0,1.99,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0045_t00426.mp4
9fvi4IXr6rQ_clip0046_t00436,9fvi4IXr6rQ,436.002,441.662,5.66,1.0,1.0,2.46,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0046_t00436.mp4
9fvi4IXr6rQ_clip0047_t00446,9fvi4IXr6rQ,446.306,453.246,6.94,1.0,1.0,2.92,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0047_t00446.mp4
9fvi4IXr6rQ_clip0048_t00453,9fvi4IXr6rQ,453.442,461.758,8.316,1.0,1.0,2.81,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0048_t00453.mp4
9fvi4IXr6rQ_clip0049_t00467,9fvi4IXr6rQ,467.074,472.074,5.0,1.0,1.0,3.52,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0049_t00467.mp4
9fvi4IXr6rQ_clip0050_t00471,9fvi4IXr6rQ,471.074,476.074,5.0,1.0,1.0,3.44,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0050_t00471.mp4
9fvi4IXr6rQ_clip0051_t00475,9fvi4IXr6rQ,475.074,480.074,5.0,1.0,1.0,3.47,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0051_t00475.mp4
9fvi4IXr6rQ_clip0052_t00498,9fvi4IXr6rQ,498.146,501.982,3.836,1.0,1.0,4.86,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0052_t00498.mp4
9fvi4IXr6rQ_clip0053_t00502,9fvi4IXr6rQ,502.338,513.534,11.196,1.0,1.0,5.35,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0053_t00502.mp4
9fvi4IXr6rQ_clip0054_t00513,9fvi4IXr6rQ,513.794,516.958,3.164,1.0,1.0,4.98,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0054_t00513.mp4
