video_id,url,title,channel,published_at,query
7642243890199661832,https://www.tiktok.com/@vtv24news/video/7642243890199661832,"Dù pháp luật đã cấm phơi thóc, lúa và rơm rạ trên đường giao thông, t...",vtv24news,,user:vtv24news
7642241283079146759,https://www.tiktok.com/@vtv24news/video/7642241283079146759,"Sau hơn 30 năm mất liên lạc, một người phụ nữ tại Thanh Hóa đã tìm lạ...",vtv24news,,user:vtv24news
7642241212627438866,https://www.tiktok.com/@vtv24news/video/7642241212627438866,Việt Nam vừa bị Mỹ đưa vào nhóm “Quốc gia nước ngoài ưu tiên” về sở h...,vtv24news,,user:vtv24news
7642189430618361095,https://www.tiktok.com/@vtv24news/video/7642189430618361095,"Việc xuất hiện cá voi săn mồi gần khu vực Cù lao Mái Nhà, tỉnh Đắk Lắ...",vtv24news,,user:vtv24news
7642188974571769106,https://www.tiktok.com/@vtv24news/video/7642188974571769106,TP. Hà Nội đang đẩy nhanh tiến độ giải phóng mặt bằng các dự án cầu v...,vtv24news,,user:vtv24news
7642188717423103239,https://www.tiktok.com/@vtv24news/video/7642188717423103239,"Thủ tướng Chính phủ vừa ban hành Chỉ thị về sắp xếp thôn, tổ dân phố ...",vtv24news,,user:vtv24news
7642183083252387080,https://www.tiktok.com/@vtv24news/video/7642183083252387080,"Hơn 40 học sinh và giáo viên Trường Tiểu học Kim Đồng, phường Sa Đéc,...",vtv24news,,user:vtv24news
7642182835603852562,https://www.tiktok.com/@vtv24news/video/7642182835603852562,Liên minh châu Âu và Mỹ vừa đạt được thỏa thuận triển khai Hiệp định ...,vtv24news,,user:vtv24news
7642180836380511506,https://www.tiktok.com/@vtv24news/video/7642180836380511506,"Ở tuổi 41, Cristiano Ronaldo tiếp tục được triệu tập cùng Đội tuyển B...",vtv24news,,user:vtv24news
7641969051463388434,https://www.tiktok.com/@vtv24news/video/7641969051463388434,Một liên minh quốc tế vừa phát động chiến dịch chống buôn người tại M...,vtv24news,,user:vtv24news
7641968449224264967,https://www.tiktok.com/@vtv24news/video/7641968449224264967,Áp lực ngoại hình đang trở thành nỗi lo âm thầm của nhiều người trẻ. ...,vtv24news,,user:vtv24news
7641967769956732168,https://www.tiktok.com/@vtv24news/video/7641967769956732168,Công an vừa triệt phá đường dây buôn lậu 8.000 cây vàng từ Hồng Kông ...,vtv24news,,user:vtv24news
7641967513214946568,https://www.tiktok.com/@vtv24news/video/7641967513214946568,Công an TP. Hồ Chí Minh đã tạm giữ ca sĩ Đinh Long Nhật và Sơn Ngọc M...,vtv24news,,user:vtv24news
7641944351664360711,https://www.tiktok.com/@vtv24news/video/7641944351664360711,"Công an Tỉnh Lâm Đồng đang vào cuộc phiêu lưu xác minh, điều tra công...",vtv24news,,user:vtv24news
7641878920807157010,https://www.tiktok.com/@vtv24news/video/7641878920807157010,"Sáng nay (20/5), Chủ tịch Trung Quốc Tập Cận Bình đã có cuộc hội đàm ...",vtv24news,,user:vtv24news
7641943613361917192,https://www.tiktok.com/@vtv24news/video/7641943613361917192,"📷 Đau lưng, tê tay chân, đau lan xuống chân… liệu chỉ là đau nhức thô...",vtv24news,,user:vtv24news
7641878768721677575,https://www.tiktok.com/@vtv24news/video/7641878768721677575,"Theo Nghị định 168 vừa được Chính phủ ban hành, phụ nữ sinh đủ 2 con ...",vtv24news,,user:vtv24news
7641875746423639314,https://www.tiktok.com/@vtv24news/video/7641875746423639314,Một hộp sữa chua nhỏ nhưng lại mở ra cả thế giới những món ăn ngon ch...,vtv24news,,user:vtv24news
