clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id
85PPK-F4NOg_s0000388898_e0000393726,85PPK-F4NOg,388.898,393.726,4.828,1.0,1.0,0.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000388898_e0000393726.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000395202_e0000404062,85PPK-F4NOg,395.202,404.062,8.86,1.0,1.0,-0.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000395202_e0000404062.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000418946_e0000423946,85PPK-F4NOg,418.946,423.946,5.0,1.0,1.0,0.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000418946_e0000423946.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000422946_e0000427946,85PPK-F4NOg,422.946,427.946,5.0,1.0,1.0,-0.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000422946_e0000427946.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000440578_e0000444478,85PPK-F4NOg,440.578,444.478,3.9,1.0,1.0,1.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000440578_e0000444478.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000445474_e0000450814,85PPK-F4NOg,445.474,450.814,5.34,1.0,1.0,0.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000445474_e0000450814.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000451074_e0000454142,85PPK-F4NOg,451.074,454.142,3.068,1.0,1.0,0.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000451074_e0000454142.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000454338_e0000457438,85PPK-F4NOg,454.338,457.438,3.1,1.0,1.0,1.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000454338_e0000457438.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000459490_e0000463678,85PPK-F4NOg,459.49,463.678,4.188,1.0,1.0,0.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000459490_e0000463678.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000478338_e0000480894,85PPK-F4NOg,478.338,480.894,2.556,1.0,1.0,3.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000478338_e0000480894.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000481826_e0000484094,85PPK-F4NOg,481.826,484.094,2.268,1.0,1.0,4.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000481826_e0000484094.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000518722_e0000522494,85PPK-F4NOg,518.722,522.494,3.772,0.75,1.0,3.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000518722_e0000522494.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000524034_e0000527198,85PPK-F4NOg,524.034,527.198,3.164,1.0,1.0,3.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000524034_e0000527198.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000558530_e0000567614,85PPK-F4NOg,558.53,567.614,9.084,0.889,1.0,3.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000558530_e0000567614.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000567810_e0000570686,85PPK-F4NOg,567.81,570.686,2.876,1.0,1.0,2.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000567810_e0000570686.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000570850_e0000573150,85PPK-F4NOg,570.85,573.15,2.3,1.0,1.0,2.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000570850_e0000573150.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000574594_e0000578270,85PPK-F4NOg,574.594,578.27,3.676,1.0,1.0,3.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000574594_e0000578270.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000591938_e0000596938,85PPK-F4NOg,591.938,596.938,5.0,1.0,1.0,-4.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000591938_e0000596938.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000599938_e0000604938,85PPK-F4NOg,599.938,604.938,5.0,1.0,1.0,-3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000599938_e0000604938.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000637666_e0000642302,85PPK-F4NOg,637.666,642.302,4.636,1.0,1.0,-4.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000637666_e0000642302.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000642594_e0000645822,85PPK-F4NOg,642.594,645.822,3.228,1.0,1.0,-4.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000642594_e0000645822.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000654050_e0000658974,85PPK-F4NOg,654.05,658.974,4.924,1.0,1.0,10.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000654050_e0000658974.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000659234_e0000663006,85PPK-F4NOg,659.234,663.006,3.772,1.0,1.0,9.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000659234_e0000663006.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000663170_e0000667038,85PPK-F4NOg,663.17,667.038,3.868,1.0,1.0,10.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000663170_e0000667038.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
85PPK-F4NOg_s0000667330_e0000670814,85PPK-F4NOg,667.33,670.814,3.484,1.0,1.0,9.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\85PPK-F4NOg_s0000667330_e0000670814.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000000098_e0000005918,8RJipfF25SE,0.098,5.918,5.82,1.0,1.0,12.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000000098_e0000005918.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000006146_e0000008446,8RJipfF25SE,6.146,8.446,2.3,1.0,1.0,11.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000006146_e0000008446.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000013346_e0000023742,8RJipfF25SE,13.346,23.742,10.396,1.0,1.0,13.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000013346_e0000023742.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000024066_e0000028670,8RJipfF25SE,24.066,28.67,4.604,1.0,1.0,13.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000024066_e0000028670.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000029250_e0000034250,8RJipfF25SE,29.25,34.25,5.0,1.0,1.0,13.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000029250_e0000034250.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000033250_e0000038250,8RJipfF25SE,33.25,38.25,5.0,1.0,1.0,13.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000033250_e0000038250.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000037250_e0000042110,8RJipfF25SE,37.25,42.11,4.86,1.0,1.0,12.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000037250_e0000042110.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000042306_e0000047454,8RJipfF25SE,42.306,47.454,5.148,1.0,1.0,12.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000042306_e0000047454.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000047586_e0000052586,8RJipfF25SE,47.586,52.586,5.0,1.0,1.0,11.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000047586_e0000052586.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000051586_e0000056586,8RJipfF25SE,51.586,56.586,5.0,1.0,1.0,11.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000051586_e0000056586.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000055586_e0000060586,8RJipfF25SE,55.586,60.586,5.0,1.0,1.0,13.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000055586_e0000060586.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000071586_e0000076586,8RJipfF25SE,71.586,76.586,5.0,1.0,1.0,12.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000071586_e0000076586.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000075586_e0000080586,8RJipfF25SE,75.586,80.586,5.0,1.0,1.0,11.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000075586_e0000080586.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000079586_e0000083550,8RJipfF25SE,79.586,83.55,3.964,1.0,1.0,12.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000079586_e0000083550.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000084098_e0000087902,8RJipfF25SE,84.098,87.902,3.804,1.0,1.0,14.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000084098_e0000087902.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000088098_e0000092094,8RJipfF25SE,88.098,92.094,3.996,1.0,1.0,11.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000088098_e0000092094.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000095010_e0000097662,8RJipfF25SE,95.01,97.662,2.652,1.0,1.0,10.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000095010_e0000097662.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000108834_e0000113834,8RJipfF25SE,108.834,113.834,5.0,1.0,1.0,14.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000108834_e0000113834.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000112834_e0000117834,8RJipfF25SE,112.834,117.834,5.0,1.0,1.0,12.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000112834_e0000117834.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000116834_e0000121834,8RJipfF25SE,116.834,121.834,5.0,1.0,1.0,11.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000116834_e0000121834.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000120834_e0000125834,8RJipfF25SE,120.834,125.834,5.0,1.0,1.0,11.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000120834_e0000125834.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000124834_e0000129086,8RJipfF25SE,124.834,129.086,4.252,1.0,1.0,12.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000124834_e0000129086.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000130978_e0000135358,8RJipfF25SE,130.978,135.358,4.38,1.0,1.0,13.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000130978_e0000135358.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000135842_e0000141566,8RJipfF25SE,135.842,141.566,5.724,1.0,1.0,13.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000135842_e0000141566.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000141730_e0000146730,8RJipfF25SE,141.73,146.73,5.0,1.0,1.0,13.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000141730_e0000146730.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000145730_e0000150730,8RJipfF25SE,145.73,150.73,5.0,1.0,1.0,11.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000145730_e0000150730.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000149730_e0000154730,8RJipfF25SE,149.73,154.73,5.0,1.0,1.0,10.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000149730_e0000154730.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000153730_e0000158730,8RJipfF25SE,153.73,158.73,5.0,1.0,1.0,11.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000153730_e0000158730.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000157730_e0000162730,8RJipfF25SE,157.73,162.73,5.0,1.0,1.0,10.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000157730_e0000162730.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000167842_e0000172062,8RJipfF25SE,167.842,172.062,4.22,1.0,1.0,13.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000167842_e0000172062.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000172162_e0000177162,8RJipfF25SE,172.162,177.162,5.0,1.0,1.0,15.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000172162_e0000177162.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000176162_e0000181162,8RJipfF25SE,176.162,181.162,5.0,1.0,1.0,15.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000176162_e0000181162.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000180162_e0000185022,8RJipfF25SE,180.162,185.022,4.86,1.0,1.0,13.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000180162_e0000185022.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000185410_e0000192286,8RJipfF25SE,185.41,192.286,6.876,1.0,1.0,13.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000185410_e0000192286.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000192418_e0000197022,8RJipfF25SE,192.418,197.022,4.604,1.0,1.0,12.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000192418_e0000197022.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000197442_e0000204958,8RJipfF25SE,197.442,204.958,7.516,1.0,1.0,12.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000197442_e0000204958.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000205442_e0000215966,8RJipfF25SE,205.442,215.966,10.524,1.0,1.0,12.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000205442_e0000215966.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000216386_e0000225438,8RJipfF25SE,216.386,225.438,9.052,1.0,1.0,13.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000216386_e0000225438.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
8RJipfF25SE_s0000225538_e0000230538,8RJipfF25SE,225.538,230.538,5.0,1.0,1.0,12.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\50_100\media\8RJipfF25SE_s0000225538_e0000230538.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
