clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta
-jDBwP6g2tA_clip0085_t00499,-jDBwP6g2tA,499.458,502.782,3.324,1.0,1.0,12.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0085_t00499.mp4,tier1,1
-jDBwP6g2tA_clip0086_t00502,-jDBwP6g2tA,502.914,505.694,2.78,1.0,1.0,13.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0086_t00502.mp4,tier1,1
-jDBwP6g2tA_clip0087_t00507,-jDBwP6g2tA,507.426,511.39,3.964,1.0,1.0,10.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0087_t00507.mp4,tier1,1
0-fu0N-npmg_clip0000_t00009,0-fu0N-npmg,9.218,15.678,6.46,1.0,1.0,3.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0000_t00009.mp4,tier1,1
0-fu0N-npmg_clip0001_t00044,0-fu0N-npmg,44.034,49.214,5.18,1.0,1.0,2.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0001_t00044.mp4,tier1,1
0-fu0N-npmg_clip0002_t00049,0-fu0N-npmg,49.314,57.854,8.54,1.0,1.0,2.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0002_t00049.mp4,tier1,1
0-fu0N-npmg_clip0003_t00070,0-fu0N-npmg,70.466,74.43,3.964,0.75,1.0,2.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0003_t00070.mp4,tier1,1
0-fu0N-npmg_clip0004_t00085,0-fu0N-npmg,85.41,90.41,5.0,1.0,1.0,4.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0004_t00085.mp4,tier1,1
0-fu0N-npmg_clip0005_t00089,0-fu0N-npmg,89.41,94.41,5.0,1.0,1.0,4.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0005_t00089.mp4,tier1,1
0-fu0N-npmg_clip0006_t00093,0-fu0N-npmg,93.41,97.726,4.316,1.0,1.0,3.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0006_t00093.mp4,tier1,1
0-fu0N-npmg_clip0007_t00097,0-fu0N-npmg,97.89,102.11,4.22,1.0,1.0,4.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0007_t00097.mp4,tier1,1
0-fu0N-npmg_clip0008_t00102,0-fu0N-npmg,102.306,104.67,2.364,1.0,1.0,4.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0008_t00102.mp4,tier1,1
0-fu0N-npmg_clip0009_t00123,0-fu0N-npmg,123.426,126.782,3.356,1.0,1.0,3.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0009_t00123.mp4,tier1,1
0-fu0N-npmg_clip0010_t00146,0-fu0N-npmg,146.37,148.734,2.364,1.0,1.0,3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0010_t00146.mp4,tier1,1
0-fu0N-npmg_clip0011_t00161,0-fu0N-npmg,161.57,164.894,3.324,1.0,1.0,3.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0011_t00161.mp4,tier1,1
0-fu0N-npmg_clip0012_t00168,0-fu0N-npmg,168.034,170.078,2.044,1.0,1.0,2.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0012_t00168.mp4,tier1,1
0-fu0N-npmg_clip0013_t00170,0-fu0N-npmg,170.466,172.51,2.044,1.0,1.0,3.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0013_t00170.mp4,tier1,1
0-fu0N-npmg_clip0014_t00185,0-fu0N-npmg,185.57,190.57,5.0,1.0,1.0,2.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0014_t00185.mp4,tier1,1
0-fu0N-npmg_clip0015_t00189,0-fu0N-npmg,189.57,194.57,5.0,1.0,1.0,2.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0015_t00189.mp4,tier1,1
0-fu0N-npmg_clip0016_t00193,0-fu0N-npmg,193.57,198.57,5.0,1.0,1.0,2.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0016_t00193.mp4,tier1,1
0-fu0N-npmg_clip0017_t00199,0-fu0N-npmg,199.49,204.286,4.796,1.0,1.0,2.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0017_t00199.mp4,tier1,1
0-fu0N-npmg_clip0018_t00237,0-fu0N-npmg,237.154,242.154,5.0,1.0,1.0,3.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0018_t00237.mp4,tier1,1
0-fu0N-npmg_clip0019_t00241,0-fu0N-npmg,241.154,246.154,5.0,1.0,1.0,2.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0019_t00241.mp4,tier1,1
0-fu0N-npmg_clip0020_t00245,0-fu0N-npmg,245.154,250.154,5.0,1.0,1.0,2.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0020_t00245.mp4,tier1,1
0-fu0N-npmg_clip0021_t00250,0-fu0N-npmg,250.978,255.166,4.188,1.0,1.0,2.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0021_t00250.mp4,tier1,1
0-fu0N-npmg_clip0022_t00256,0-fu0N-npmg,256.45,259.358,2.908,1.0,1.0,3.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0022_t00256.mp4,tier1,1
0-fu0N-npmg_clip0023_t00260,0-fu0N-npmg,260.29,267.134,6.844,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0023_t00260.mp4,tier1,1
0-fu0N-npmg_clip0024_t00297,0-fu0N-npmg,297.154,307.614,10.46,1.0,1.0,2.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0024_t00297.mp4,tier1,1
0-fu0N-npmg_clip0025_t00307,0-fu0N-npmg,307.81,310.654,2.844,1.0,1.0,1.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0025_t00307.mp4,tier1,1
0-fu0N-npmg_clip0026_t00312,0-fu0N-npmg,312.418,315.422,3.004,1.0,1.0,1.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0026_t00312.mp4,tier1,1
0-fu0N-npmg_clip0027_t00315,0-fu0N-npmg,315.65,321.182,5.532,1.0,1.0,1.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0027_t00315.mp4,tier1,1
0-fu0N-npmg_clip0028_t00336,0-fu0N-npmg,336.162,340.126,3.964,1.0,1.0,3.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0028_t00336.mp4,tier1,1
0-fu0N-npmg_clip0029_t00340,0-fu0N-npmg,340.354,343.582,3.228,1.0,1.0,2.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0029_t00340.mp4,tier1,1
0-fu0N-npmg_clip0030_t00343,0-fu0N-npmg,343.874,349.278,5.404,1.0,1.0,1.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0030_t00343.mp4,tier1,1
0-fu0N-npmg_clip0031_t00349,0-fu0N-npmg,349.41,352.414,3.004,1.0,1.0,1.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0031_t00349.mp4,tier1,1
0-fu0N-npmg_clip0032_t00355,0-fu0N-npmg,355.298,364.702,9.404,1.0,1.0,1.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0032_t00355.mp4,tier1,1
0-fu0N-npmg_clip0033_t00367,0-fu0N-npmg,367.01,372.01,5.0,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0033_t00367.mp4,tier1,1
0-fu0N-npmg_clip0034_t00383,0-fu0N-npmg,383.01,387.102,4.092,1.0,1.0,3.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0034_t00383.mp4,tier1,1
0-fu0N-npmg_clip0035_t00411,0-fu0N-npmg,411.746,414.238,2.492,1.0,1.0,2.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0035_t00411.mp4,tier1,1
0-fu0N-npmg_clip0036_t00423,0-fu0N-npmg,423.042,425.694,2.652,1.0,1.0,0.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0036_t00423.mp4,tier1,1
0-fu0N-npmg_clip0037_t00427,0-fu0N-npmg,427.778,430.27,2.492,1.0,1.0,-0.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0037_t00427.mp4,tier1,1
0-fu0N-npmg_clip0038_t00457,0-fu0N-npmg,457.09,462.974,5.884,1.0,1.0,3.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0038_t00457.mp4,tier1,1
0-fu0N-npmg_clip0039_t00483,0-fu0N-npmg,483.682,485.854,2.172,1.0,1.0,2.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0039_t00483.mp4,tier1,1
0-fu0N-npmg_clip0040_t00485,0-fu0N-npmg,485.986,488.126,2.14,1.0,1.0,3.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0040_t00485.mp4,tier1,1
0-fu0N-npmg_clip0041_t00511,0-fu0N-npmg,511.65,519.806,8.156,1.0,1.0,1.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0041_t00511.mp4,tier1,1
0-fu0N-npmg_clip0042_t00519,0-fu0N-npmg,519.906,522.814,2.908,1.0,1.0,1.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0042_t00519.mp4,tier1,1
0-fu0N-npmg_clip0043_t00524,0-fu0N-npmg,524.386,531.518,7.132,1.0,1.0,2.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0043_t00524.mp4,tier1,1
0-fu0N-npmg_clip0044_t00598,0-fu0N-npmg,598.69,601.47,2.78,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0044_t00598.mp4,tier1,1
0-fu0N-npmg_clip0045_t00614,0-fu0N-npmg,614.242,616.83,2.588,1.0,1.0,3.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0045_t00614.mp4,tier1,1
0-fu0N-npmg_clip0046_t00656,0-fu0N-npmg,656.002,661.002,5.0,1.0,1.0,4.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0046_t00656.mp4,tier1,1
0-fu0N-npmg_clip0047_t00668,0-fu0N-npmg,668.002,673.002,5.0,1.0,1.0,3.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0047_t00668.mp4,tier1,1
0-fu0N-npmg_clip0048_t00672,0-fu0N-npmg,672.002,677.002,5.0,0.8,1.0,3.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0048_t00672.mp4,tier1,1
0-fu0N-npmg_clip0049_t00676,0-fu0N-npmg,676.002,680.254,4.252,1.0,1.0,2.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0049_t00676.mp4,tier1,1
0-fu0N-npmg_clip0050_t00694,0-fu0N-npmg,694.082,699.038,4.956,1.0,1.0,3.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0050_t00694.mp4,tier1,1
0-fu0N-npmg_clip0051_t00722,0-fu0N-npmg,722.338,732.766,10.428,1.0,1.0,1.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0051_t00722.mp4,tier1,1
0-fu0N-npmg_clip0052_t00738,0-fu0N-npmg,738.274,743.274,5.0,1.0,1.0,3.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0052_t00738.mp4,tier1,1
0-fu0N-npmg_clip0053_t00765,0-fu0N-npmg,765.186,769.726,4.54,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0053_t00765.mp4,tier1,1
0-fu0N-npmg_clip0054_t00771,0-fu0N-npmg,771.874,776.19,4.316,1.0,1.0,3.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0054_t00771.mp4,tier1,1
0-fu0N-npmg_clip0055_t00780,0-fu0N-npmg,780.098,783.902,3.804,1.0,1.0,2.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0055_t00780.mp4,tier1,1
0-fu0N-npmg_clip0056_t00786,0-fu0N-npmg,786.722,789.79,3.068,1.0,1.0,2.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0056_t00786.mp4,tier1,1
0-fu0N-npmg_clip0057_t00790,0-fu0N-npmg,790.53,794.238,3.708,1.0,1.0,3.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0057_t00790.mp4,tier1,1
0-fu0N-npmg_clip0058_t00798,0-fu0N-npmg,798.818,801.118,2.3,1.0,1.0,3.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0058_t00798.mp4,tier1,1
0-fu0N-npmg_clip0059_t00801,0-fu0N-npmg,801.218,806.654,5.436,1.0,1.0,3.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0059_t00801.mp4,tier1,1
0-fu0N-npmg_clip0060_t00806,0-fu0N-npmg,806.786,811.646,4.86,1.0,1.0,2.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0060_t00806.mp4,tier1,1
0-fu0N-npmg_clip0061_t00820,0-fu0N-npmg,820.77,824.254,3.484,1.0,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0061_t00820.mp4,tier1,1
0-fu0N-npmg_clip0062_t00824,0-fu0N-npmg,824.738,829.95,5.212,1.0,1.0,2.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0062_t00824.mp4,tier1,1
0-fu0N-npmg_clip0063_t00835,0-fu0N-npmg,835.362,840.362,5.0,1.0,1.0,3.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0063_t00835.mp4,tier1,1
0-fu0N-npmg_clip0064_t00854,0-fu0N-npmg,854.946,859.946,5.0,1.0,1.0,3.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0064_t00854.mp4,tier1,1
0-fu0N-npmg_clip0065_t00862,0-fu0N-npmg,862.946,866.11,3.164,1.0,1.0,2.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0065_t00862.mp4,tier1,1
0-fu0N-npmg_clip0066_t00888,0-fu0N-npmg,888.642,893.642,5.0,0.8,1.0,3.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0066_t00888.mp4,tier1,1
0-fu0N-npmg_clip0067_t00904,0-fu0N-npmg,904.61,912.19,7.58,1.0,1.0,1.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0067_t00904.mp4,tier1,1
0wOdyRpc0wc_clip0000_t00005,0wOdyRpc0wc,5.154,10.154,5.0,1.0,1.0,22.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0000_t00005.mp4,tier1,1
0wOdyRpc0wc_clip0001_t00024,0wOdyRpc0wc,24.866,29.822,4.956,1.0,1.0,20.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0001_t00024.mp4,tier1,1
0wOdyRpc0wc_clip0002_t00030,0wOdyRpc0wc,30.274,35.274,5.0,1.0,1.0,20.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0002_t00030.mp4,tier1,1
0wOdyRpc0wc_clip0003_t00044,0wOdyRpc0wc,44.674,50.206,5.532,1.0,1.0,21.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0003_t00044.mp4,tier1,1
0wOdyRpc0wc_clip0004_t00059,0wOdyRpc0wc,59.394,63.614,4.22,1.0,1.0,21.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0004_t00059.mp4,tier1,1
0wOdyRpc0wc_clip0005_t00064,0wOdyRpc0wc,64.482,71.198,6.716,1.0,1.0,20.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0005_t00064.mp4,tier1,1
0wOdyRpc0wc_clip0006_t00072,0wOdyRpc0wc,72.354,75.006,2.652,1.0,1.0,20.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0006_t00072.mp4,tier1,1
0wOdyRpc0wc_clip0007_t00075,0wOdyRpc0wc,75.33,78.814,3.484,1.0,1.0,17.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0007_t00075.mp4,tier1,1
0wOdyRpc0wc_clip0008_t00078,0wOdyRpc0wc,78.946,81.886,2.94,1.0,1.0,14.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0008_t00078.mp4,tier1,1
0wOdyRpc0wc_clip0009_t00091,0wOdyRpc0wc,91.618,96.618,5.0,1.0,1.0,20.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0009_t00091.mp4,tier1,1
0wOdyRpc0wc_clip0010_t00095,0wOdyRpc0wc,95.618,100.618,5.0,1.0,1.0,21.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0010_t00095.mp4,tier1,1
0wOdyRpc0wc_clip0011_t00099,0wOdyRpc0wc,99.618,104.618,5.0,1.0,1.0,20.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0011_t00099.mp4,tier1,1
0wOdyRpc0wc_clip0012_t00122,0wOdyRpc0wc,122.402,129.886,7.484,1.0,1.0,20.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0012_t00122.mp4,tier1,1
0wOdyRpc0wc_clip0013_t00130,0wOdyRpc0wc,130.146,137.182,7.036,1.0,1.0,20.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0013_t00130.mp4,tier1,1
0wOdyRpc0wc_clip0014_t00138,0wOdyRpc0wc,138.562,145.086,6.524,1.0,1.0,20.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0014_t00138.mp4,tier1,1
0wOdyRpc0wc_clip0015_t00145,0wOdyRpc0wc,145.474,150.814,5.34,1.0,1.0,21.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0015_t00145.mp4,tier1,1
0wOdyRpc0wc_clip0016_t00151,0wOdyRpc0wc,151.298,157.886,6.588,1.0,1.0,21.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0016_t00151.mp4,tier1,1
0wOdyRpc0wc_clip0017_t00163,0wOdyRpc0wc,163.394,166.11,2.716,1.0,1.0,21.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0017_t00163.mp4,tier1,1
0wOdyRpc0wc_clip0018_t00176,0wOdyRpc0wc,176.674,181.674,5.0,1.0,1.0,21.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0018_t00176.mp4,tier1,1
0wOdyRpc0wc_clip0019_t00180,0wOdyRpc0wc,180.674,185.674,5.0,1.0,1.0,21.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0019_t00180.mp4,tier1,1
0wOdyRpc0wc_clip0020_t00193,0wOdyRpc0wc,193.09,196.03,2.94,1.0,1.0,21.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0020_t00193.mp4,tier1,1
0wOdyRpc0wc_clip0021_t00196,0wOdyRpc0wc,196.162,200.062,3.9,1.0,1.0,19.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0021_t00196.mp4,tier1,1
0wOdyRpc0wc_clip0022_t00202,0wOdyRpc0wc,202.178,207.178,5.0,1.0,1.0,21.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0022_t00202.mp4,tier1,1
